Date,Open,High,Low,Close,Adj Close,Volume
14/07/2014,16950.9297,17151.5605,16950.9297,17100.1797,17100.1797,485570000
21/07/2014,17095.1094,17133.4297,16915.6504,16960.5703,16960.5703,352670000
28/07/2014,16956.9102,17056.4609,16437.0703,16493.3691,16493.3691,406450000
04/08/2014,16493.7207,16596.2207,16333.7803,16553.9297,16553.9297,394340000
11/08/2014,16557.2695,16775.2695,16518.0605,16662.9102,16662.9102,365900000
18/08/2014,16664.4492,17074.5898,16664.4492,17001.2207,17001.2207,334340000
25/08/2014,17011.8105,17153.8008,17011.8105,17098.4492,17098.4492,303160000
01/09/2014,17097.4199,17161.5508,17009.0703,17137.3594,17137.3594,272340000
08/09/2014,17131.7109,17137.8809,16937.6699,16987.5098,16987.5098,357920000
15/09/2014,16988.7598,17350.6406,16951.3809,17279.7402,17279.7402,667670000
22/09/2014,17271.7109,17277.8809,16945.8008,17113.1504,17113.1504,400110000
29/09/2014,17107.6895,17145.0996,16674.0391,17009.6895,17009.6895,440180000
06/10/2014,17010.3398,17099.3906,16543.9102,16544.0996,16544.0996,1071380000
13/10/2014,16535.4297,16602.4102,15855.1201,16380.4102,16380.4102,648200000
20/10/2014,16373.1504,16811.7109,16260.54,16805.4102,16805.4102,481300000
27/10/2014,16796.0996,17395.5391,16729.8301,17390.5195,17390.5195,434690000
03/11/2014,17390.9004,17575.3301,17278.3594,17573.9297,17573.9297,390980000
10/11/2014,17568.9805,17705.4805,17536.1699,17634.7402,17634.7402,353680000
17/11/2014,17631.8496,17894.8301,17603.8906,17810.0605,17810.0605,450210000
24/11/2014,17812.6309,17893.4199,17790.8906,17828.2402,17828.2402,321620000
01/12/2014,17827.2695,17991.1895,17726.5508,17958.7891,17958.7891,423140000
08/12/2014,17954.9395,17960.5605,17280.8301,17280.8301,17280.8301,516230000
15/12/2014,17285.7402,17874.0293,17067.5898,17804.8008,17804.8008,816540000
22/12/2014,17812.25,18103.4492,17812.25,18053.7109,18053.7109,276790000
29/12/2014,18046.5801,18073.0391,17731.3008,17832.9902,17832.9902,260470000
05/01/2015,17821.3008,17916.0391,17262.3691,17737.3691,17737.3691,517340000
12/01/2015,17742.0508,17923.0098,17243.5508,17511.5703,17511.5703,536040000
19/01/2015,17516.9609,17840.8906,17346.7305,17672.5996,17672.5996,424220000
26/01/2015,17668.1094,17696.3594,17136.3008,17164.9492,17164.9492,619390000
02/02/2015,17169.9902,17951.0898,17037.7598,17824.2891,17824.2891,497010000
09/02/2015,17821.4902,18037.4102,17685.3203,18019.3496,18019.3496,463800000
16/02/2015,18019.8008,18144.2891,17878.3691,18140.4395,18140.4395,364370000
23/02/2015,18140.7598,18244.3809,18054.8398,18132.6992,18132.6992,426070000
02/03/2015,18134.0508,18288.6309,17825.1504,17856.7793,17856.7793,443710000
09/03/2015,17856.5605,18031.0391,17620.4902,17749.3105,17749.3105,533560000
16/03/2015,17751.2402,18197.2891,17697.5195,18127.6504,18127.6504,756960000
23/03/2015,18136.7305,18205.9297,17579.2695,17712.6602,17712.6602,512740000
30/03/2015,17727.4805,18008.6406,17585.0098,17763.2402,17763.2402,414240000
06/04/2015,17755.5,18066.7598,17646.8008,18057.6504,18057.6504,452970000
13/04/2015,18052.3203,18169.2598,17748.5293,17826.3008,17826.3008,544910000
20/04/2015,17841.1797,18133.0293,17841.1797,18080.1406,18080.1406,508970000
27/04/2015,18097.8906,18175.5605,17774.8906,18024.0605,18024.0605,569000000
04/05/2015,18026.0195,18205.2305,17733.1191,18191.1094,18191.1094,457660000
11/05/2015,18187.7793,18272.7207,17924.8008,18272.5605,18272.5605,460300000
18/05/2015,18267.25,18351.3594,18217.1406,18232.0195,18232.0195,409630000
25/05/2015,18229.75,18229.75,17967.7402,18010.6797,18010.6797,413160000
01/06/2015,18017.8203,18168.0898,17822.9004,17849.4609,17849.4609,418920000
08/06/2015,17849.4609,18109.7695,17714.9707,17898.8398,17898.8398,447080000
15/06/2015,17890.7598,18174.7305,17698.4199,18015.9492,18015.9492,614600000
22/06/2015,18027.6309,18188.8105,17890.3594,17946.6797,17946.6797,495840000
29/06/2015,17936.7402,17936.7402,17576.5,17730.1094,17730.1094,412890000
06/07/2015,17728.0801,17797.4902,17465.6797,17760.4102,17760.4102,452120000
13/07/2015,17787.2695,18131.6094,17787.2695,18086.4492,18086.4492,435120000
20/07/2015,18085.9102,18137.1191,17553.7305,17568.5293,17568.5293,479670000
27/07/2015,17561.7793,17783.5898,17399.1699,17689.8594,17689.8594,497220000
03/08/2015,17696.7402,17704.7598,17279.0801,17373.3809,17373.3809,467360000
10/08/2015,17375.1797,17629.1309,17125.8105,17477.4004,17477.4004,486510000
17/08/2015,17472.6602,17568.4004,16459.5508,16459.75,16459.75,611700000
24/08/2015,16459.75,16669.9707,15370.3301,16643.0098,16643.0098,1019330000
31/08/2015,16632.0195,16550.0703,15979.9502,16102.3799,16102.3799,683310000
07/09/2015,16109.9297,16664.6504,16109.9297,16433.0898,16433.0898,469980000
14/09/2015,16450.8594,16933.4297,16330.8701,16384.5801,16384.5801,756620000
21/09/2015,16406.0996,16578.5996,16016.3604,16314.6699,16314.6699,548780000
28/09/2015,16313.2598,16472.7695,15942.3701,16472.3691,16472.3691,655120000
05/10/2015,16502.0996,17110.8809,16502.0996,17084.4902,17084.4902,567820000
12/10/2015,17082.2891,17220.0195,16887.6699,17215.9707,17215.9707,560850000
19/10/2015,17209.4297,17679.3691,17129.1895,17646.6992,17646.6992,642710000
26/10/2015,17649.5703,17799.9609,17540.5703,17663.5391,17663.5391,585800000
02/11/2015,17672.6191,17977.8496,17655.0195,17910.3301,17910.3301,499380000
09/11/2015,17900.7793,17900.7793,17238.8906,17245.2402,17245.2402,573380000
16/11/2015,17229.9395,17914.3398,17210.4297,17823.8105,17823.8105,679360000
23/11/2015,17823.6094,17868.1797,17683.5098,17813.3906,17813.3906,426930000
30/11/2015,17802.8398,17901.5801,17425.5605,17847.6309,17847.6309,626940000
07/12/2015,17845.4902,17845.4902,17230.5,17265.2109,17265.2109,577230000
14/12/2015,17277.1094,17796.7598,17124.3105,17128.5508,17128.5508,850100000
21/12/2015,17154.9395,17607.9199,17116.7305,17552.1699,17552.1699,339650000
28/12/2015,17535.6602,17750.0195,17421.1602,17425.0293,17425.0293,283080000
04/01/2016,17405.4805,17405.4805,16314.5703,16346.4502,16346.4502,692150000
11/01/2016,16358.71,16593.5098,15842.1104,15988.0801,15988.0801,796840000
18/01/2016,16009.4502,16171.96,15450.5596,16093.5098,16093.5098,627220000
25/01/2016,16086.46,16466.3008,15863.7197,16466.3008,16466.3008,727870000
01/02/2016,16453.6309,16510.9805,15960.4502,16204.9697,16204.9697,653030000
08/02/2016,16147.5098,16201.8896,15503.0098,15973.8398,15973.8398,720530000
15/02/2016,16012.3896,16511.8398,16012.3896,16391.9902,16391.9902,505400000
22/02/2016,16417.1309,16795.9805,16165.8604,16639.9707,16639.9707,486630000
29/02/2016,16634.1504,17062.3809,16510.4004,17006.7695,17006.7695,533760000
07/03/2016,16991.2891,17220.0898,16821.8594,17213.3105,17213.3105,566350000
14/03/2016,17207.4902,17620.5801,17120.3496,17602.3008,17602.3008,747110000
21/03/2016,17589.6992,17648.9395,17399.0098,17515.7305,17515.7305,348200000
28/03/2016,17526.0801,17811.4805,17434.2695,17792.75,17792.75,443440000
04/04/2016,17799.3906,17806.3809,17484.2305,17576.9609,17576.9609,469980000
11/04/2016,17586.4805,17962.1406,17553.5703,17897.4609,17897.4609,482500000
18/04/2016,17890.1992,18167.6309,17848.2207,18003.75,18003.75,516260000
25/04/2016,17990.9395,18084.6602,17651.9805,17773.6406,17773.6406,523020000
02/05/2016,17783.7793,17912.3496,17580.3809,17740.6309,17740.6309,433730000
09/05/2016,17743.8496,17934.6094,17512.4805,17535.3203,17535.3203,423970000
16/05/2016,17531.7598,17755.8008,17331.0703,17500.9395,17500.9395,478340000
23/05/2016,17507.0391,17891.7109,17480.0508,17873.2207,17873.2207,395580000
30/05/2016,17891.5,17899.2402,17664.7891,17807.0605,17807.0605,383750000
06/06/2016,17825.6895,18016,17812.3398,17865.3398,17865.3398,382110000
13/06/2016,17830.5,17893.2793,17471.2891,17675.1602,17675.1602,630190000
20/06/2016,17736.8691,18011.0703,17356.3398,17400.75,17400.75,611020000
27/06/2016,17355.2109,18002.3809,17063.0801,17949.3691,17949.3691,572500000
04/07/2016,17904.4492,18166.7695,17713.4492,18146.7402,18146.7402,371680000
11/07/2016,18161.5293,18557.4297,18161.5293,18516.5508,18516.5508,462710000
18/07/2016,18521.5508,18622.0098,18469.6699,18570.8496,18570.8496,429120000
25/07/2016,18554.4902,18555.6895,18368.8203,18432.2402,18432.2402,470850000
01/08/2016,18434.5,18543.5293,18247.7891,18543.5293,18543.5293,408620000
08/08/2016,18541.8906,18638.3398,18468.7793,18576.4707,18576.4707,327730000
15/08/2016,18588.5898,18722.6094,18468.6797,18552.5703,18552.5703,364830000
22/08/2016,18535.8594,18631.5996,18335.3398,18395.4004,18395.4004,362920000
29/08/2016,18421.2891,18544.7598,18295.4805,18491.9609,18491.9609,380780000
05/09/2016,18493.4004,18551.5391,18085.4492,18085.4492,18085.4492,351010000
12/09/2016,18028.9492,18358.6895,17992.2109,18123.8008,18123.8008,687510000
19/09/2016,18154.8203,18449.8809,18093.0508,18261.4492,18261.4492,404830000
26/09/2016,18217.7598,18369.6191,18052.1602,18308.1504,18308.1504,508640000
03/10/2016,18279.5996,18319.7305,18116.2598,18240.4902,18240.4902,385760000
10/10/2016,18282.9492,18399.9609,17959.9492,18138.3809,18138.3809,403160000
17/10/2016,18135.8496,18252.1992,18049.7695,18145.7109,18145.7109,445240000
24/10/2016,18197.1406,18275.0391,18062.3008,18161.1895,18161.1895,449450000
31/10/2016,18176.5996,18193.6797,17883.5605,17888.2793,17888.2793,475590000
07/11/2016,17994.6406,18873.6602,17994.6406,18847.6602,18847.6602,618070000
14/11/2016,18876.7695,18934.0508,18806.0605,18867.9297,18867.9297,500050000
21/11/2016,18898.6797,19152.1406,18883.0996,19152.1406,19152.1406,289600000
28/11/2016,19122.1406,19225.2891,19062.2207,19170.4199,19170.4199,528260000
05/12/2016,19244.3496,19757.7402,19184.7402,19756.8496,19756.8496,1647000000
12/12/2016,19770.1992,19966.4297,19747.7402,19843.4102,19843.4102,2061330000
19/12/2016,19836.6602,19987.6309,19832.9492,19933.8105,19933.8105,1259580000
26/12/2016,19943.4609,19981.1094,19718.6699,19762.5996,19762.5996,790840000
02/01/2017,19872.8594,19999.6309,19775.9297,19963.8008,19963.8008,1166810000
09/01/2017,19931.4102,19973.4199,19770.4707,19885.7305,19885.7305,1492690000
16/01/2017,19848.8203,19882.9902,19677.9395,19827.25,19827.25,1358670000
23/01/2017,19794.7891,20125.5801,19732.3594,20093.7793,20093.7793,1773250000
30/01/2017,20028.6191,20081.4805,19784.7695,20071.4609,20071.4609,1809140000
06/02/2017,20025.6094,20298.2109,20002.8105,20269.3691,20269.3691,1479340000
13/02/2017,20338.5391,20639.8691,20322.9492,20624.0508,20624.0508,1750320000
20/02/2017,20663.4297,20840.6992,20663.3691,20821.7598,20821.7598,1242060000
27/02/2017,20808.7109,21169.1094,20774.7598,21005.7109,21005.7109,1562900000
06/03/2017,20955.7109,20986.4297,20777.1602,20902.9805,20902.9805,1429420000
13/03/2017,20899.2793,21000.1094,20786.3105,20914.6191,20914.6191,1642310000
20/03/2017,20916.2695,20970.0391,20529.6699,20596.7207,20596.7207,1521050000
27/03/2017,20488.3496,20753.7793,20412.8008,20663.2207,20663.2207,1382040000
03/04/2017,20665.1699,20887.5,20517.8203,20656.0996,20656.0996,1279490000
10/04/2017,20668.2207,20750.3301,20453.25,20453.25,20453.25,989080000
17/04/2017,20484.75,20644.4102,20379.5508,20547.7598,20547.7598,1469250000
24/04/2017,20723.5898,21070.9004,20723.5898,20940.5098,20940.5098,1654810000
01/05/2017,20962.7305,21006.9395,20847.9492,21006.9395,21006.9395,1473570000
08/05/2017,20991.2598,21046.8496,20798.9004,20896.6094,20896.6094,1408670000
15/05/2017,20923.6309,21033.5293,20553.4492,20804.8398,20804.8398,1835720000
22/05/2017,20867.7695,21112.3203,20860.1602,21080.2793,21080.2793,1281220000
29/05/2017,21045.4902,21225.0391,20942.5703,21206.2891,21206.2891,1220820000
05/06/2017,21195.0293,21305.3496,21113.3105,21271.9707,21271.9707,1554270000
12/06/2017,21259.9492,21391.9707,21186.1504,21384.2793,21384.2793,2067140000
19/06/2017,21444.75,21535.0293,21333.8906,21394.7598,21394.7598,1531180000
26/06/2017,21434.6797,21506.2109,21197.0801,21349.6309,21349.6309,1455570000
03/07/2017,21392.3008,21562.75,21305.3809,21414.3398,21414.3398,1023190000
10/07/2017,21381.2305,21681.5293,21279.3008,21637.7402,21637.7402,1253640000
17/07/2017,21633.9707,21661.9102,21471.1406,21580.0703,21580.0703,1425710000
24/07/2017,21577.7793,21841.1797,21496.1309,21830.3105,21830.3105,1559570000
31/07/2017,21863.3906,22092.8105,21861.7109,22092.8105,22092.8105,1505210000
07/08/2017,22100.1992,22179.1094,21842.7402,21858.3203,21858.3203,1293910000
14/08/2017,21945.6406,22085.7109,21641.6309,21674.5098,21674.5098,1389120000
21/08/2017,21671.3594,21912.8301,21600.3398,21813.6699,21813.6699,1203720000
28/08/2017,21832.5,22038.9707,21673.5801,21987.5605,21987.5605,1321950000
04/09/2017,21912.3691,21921.0898,21709.6309,21797.7891,21797.7891,1274810000
11/09/2017,21927.7891,22275.0195,21927.7891,22268.3398,22268.3398,1794560000
18/09/2017,22297.9199,22419.5098,22283.3496,22349.5898,22349.5898,1517400000
25/09/2017,22320.4707,22405.6309,22219.1094,22405.0898,22405.0898,1499120000
02/10/2017,22423.4707,22777.0391,22416,22773.6699,22773.6699,1210940000
09/10/2017,22779.7305,22905.3301,22739.3809,22871.7207,22871.7207,1497390000
16/10/2017,22892.9199,23328.8398,22887.1191,23328.6309,23328.6309,1616920000
23/10/2017,23348.9492,23485.25,23251.1094,23434.1895,23434.1895,2152710000
30/10/2017,23405.75,23557.0605,23327.8691,23539.1895,23539.1895,1846500000
06/11/2017,23533.9609,23602.1191,23310.0195,23422.2109,23422.2109,1531660000
13/11/2017,23367.4707,23492.1895,23242.75,23358.2402,23358.2402,2244910000
20/11/2017,23370.7109,23617.8008,23360.5801,23557.9902,23557.9902,1032350000
27/11/2017,23552.8594,24327.8203,23545.0195,24231.5898,24231.5898,1923080000
04/12/2017,24424.1094,24534.0391,24101.2402,24329.1602,24329.1602,1720810000
11/12/2017,24338.1094,24688.6191,24314.7402,24651.7402,24651.7402,1918600000
18/12/2017,24739.5605,24876.0703,24697.1094,24754.0605,24754.0605,1626670000
25/12/2017,24715.8398,24871.6602,24708.4199,24719.2207,24719.2207,905900000
01/01/2018,24809.3496,25299.7891,24741.6992,25295.8691,25295.8691,1559220000
08/01/2018,25308.4004,25810.4297,25235.4102,25803.1895,25803.1895,1739570000
15/01/2018,25987.6191,26153.4199,25702.9902,26071.7207,26071.7207,2207020000
22/01/2018,26025.3203,26616.7109,25974.6504,26616.7109,26616.7109,2262650000
29/01/2018,26584.2793,26608.9004,25490.6602,25520.9609,25520.9609,2281960000
05/02/2018,25337.8691,25520.5293,23360.2891,24190.9004,24190.9004,3435540000
12/02/2018,24337.7598,25432.4199,24290.4805,25219.3809,25219.3809,2125690000
19/02/2018,25124.9102,25313.9102,24792.9902,25309.9902,25309.9902,1591900000
26/02/2018,25403.3496,25800.3496,24217.7598,24538.0605,24538.0605,2307030000
05/03/2018,24471.3105,25336.3301,24387.1504,25335.7402,25335.7402,1808620000
12/03/2018,25372.4395,25449.1504,24668.8301,24946.5098,24946.5098,2137840000
19/03/2018,24893.6895,24977.6504,23509.0605,23533.1992,23533.1992,1985560000
26/03/2018,23825.7402,24446.2207,23708.7305,24103.1094,24103.1094,1997610000
02/04/2018,24076.5996,24622.2598,23344.5195,23932.7598,23932.7598,2036270000
09/04/2018,24037.5195,24646.4492,23954.8301,24360.1406,24360.1406,1703760000
16/04/2018,24483.1504,24858.9707,24375.0391,24462.9395,24462.9395,1868390000
23/04/2018,24488.0703,24579.9395,23823.0801,24311.1895,24311.1895,2039480000
30/04/2018,24410.4102,24498.2305,23531.3105,24262.5098,24262.5098,1900790000
07/05/2018,24317.6602,24868.6504,24198.3398,24831.1699,24831.1699,1592550000
14/05/2018,24879.3691,24994.1895,24629.3906,24715.0898,24715.0898,1449920000
21/05/2018,24883.0605,25086.4902,24605.9004,24753.0898,24753.0898,1600990000
28/05/2018,24606.5898,24714.4805,24247.8398,24635.2109,24635.2109,1466130000
04/06/2018,24727.5508,25326.0898,24710.8203,25316.5293,25316.5293,1638020000
11/06/2018,25336.6699,25402.8301,24894.3809,25090.4805,25090.4805,1872730000
18/06/2018,24944.2793,25003.0996,24406.6309,24580.8906,24580.8906,1896510000
25/06/2018,24463.7305,24569.0195,23997.2109,24271.4102,24271.4102,1688140000
02/07/2018,24161.5293,24520.2891,24077.5605,24456.4805,24456.4805,862190000
09/07/2018,24519.1992,25043.2109,24518.4297,25019.4102,25019.4102,1201660000
16/07/2018,25025.5801,25215.3203,24979.6406,25058.1191,25058.1191,1294430000
23/07/2018,25036.9004,25587.2402,24983.3301,25451.0605,25451.0605,1404640000
30/07/2018,25439.3203,25500.1602,25120.0703,25462.5801,25462.5801,1508180000
06/08/2018,25437.4297,25692.7207,25222.8809,25313.1406,25313.1406,1146120000
13/08/2018,25327.1895,25728.1602,24965.7695,25669.3203,25669.3203,1361600000
20/08/2018,25727.6992,25888.8203,25608.0195,25790.3496,25790.3496,1104270000
27/08/2018,25882.7109,26167.9395,25879.7695,25964.8203,25964.8203,1160820000
03/09/2018,25916.0703,26073.6797,25805.9492,25916.5391,25916.5391,1087540000
10/09/2018,25991.9102,26211.1094,25754.3203,26154.6699,26154.6699,1290340000
17/09/2018,26151.6602,26769.1602,26030.3496,26743.5,26743.5,1642660000
24/09/2018,26705.25,26709.9395,26349.3398,26458.3105,26458.3105,1241960000
01/10/2018,26598.3594,26951.8105,26301.8105,26447.0508,26447.0508,1333440000
08/10/2018,26399.4492,26539.9395,24899.7695,25339.9902,25339.9902,1914170000
15/10/2018,25332.4609,25817.6797,25236.0098,25444.3398,25444.3398,1570160000
22/10/2018,25492.1406,25561.3398,24445.1895,24688.3105,24688.3105,2192750000
29/10/2018,24818.9805,25578.9805,24122.2305,25270.8301,25270.8301,2176280000
05/11/2018,25261.4707,26277.8203,25261.4707,25989.3008,25989.3008,1582070000
12/11/2018,25959.3301,25966.7109,24787.7891,25413.2207,25413.2207,1818050000
19/11/2018,25392.6094,25392.6094,24268.7402,24285.9492,24285.9492,1249320000
26/11/2018,24364.1309,25549.7109,24364.1309,25538.4609,25538.4609,1764050000
03/12/2018,25779.5703,25980.2109,24242.2207,24388.9492,24388.9492,1677300000
10/12/2018,24360.9492,24828.2891,23881.3691,24100.5098,24100.5098,1793890000
17/12/2018,23986.8301,24088.0801,22396.3398,22445.3691,22445.3691,2855570000
24/12/2018,22317.2793,23381.8809,21712.5293,23062.4004,23062.4004,1485950000
31/12/2018,23153.9395,23518.6406,22638.4102,23433.1602,23433.1602,1430660000
07/01/2019,23474.2598,24014.7793,23301.5898,23995.9492,23995.9492,1576990000
14/01/2019,23880.5293,24750.2207,23765.2402,24706.3496,24706.3496,1533520000
21/01/2019,24607.7598,24860.1504,24244.3105,24737.1992,24737.1992,1354140000
28/01/2019,24596.9805,25193.1504,24323.9395,25063.8906,25063.8906,1954810000
04/02/2019,25062.1191,25439.0391,24883.0391,25106.3301,25106.3301,1400450000
11/02/2019,25142.8105,25883.7207,25009.0996,25883.25,25883.25,1424680000
18/02/2019,25849.8496,26052.9004,25762.2109,26031.8105,26031.8105,1103970000
25/02/2019,26126.1504,26241.4199,25877.2402,26026.3203,26026.3203,1423240000
